time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
1.59,9.0,0.0,1.55,9.0,1.73,0.06,0.7,0.03,0.0,0.09,0.7,0.14,0.02,0.55,0.15,0.55,0.01,0.69,0.01,0.25,0.0,0.25,0.05,0.05,0.16,0.0,-10.0,-7.73,1.52,10.0,12.0,0.01,0.21,3.0,0.88,0.01,0.05
1.42,5.0,1.0,1.71,4.0,1.04,0.09,0.63,0.07,0.01,0.16,0.62,0.15,0.11,0.34,0.28,0.34,0.03,0.59,0.02,0.33,0.0,0.33,0.08,0.08,0.13,1.0,-3.0,-1.88,1.29,4.0,7.0,0.0,0.09,1.0,0.91,0.01,0.03
1.01,19.0,0.0,4.04,19.0,3.7,0.18,0.68,0.02,0.0,0.21,0.68,0.16,0.02,0.54,0.14,0.54,0.04,0.64,0.04,0.26,0.0,0.26,0.08,0.07,0.05,1.0,-4.0,-1.24,1.48,5.0,13.0,0.01,0.29,1.0,0.71,0.01,0.02
1.91,16.0,1.0,3.12,15.0,2.93,0.12,2.29,0.47,0.0,0.39,2.28,0.46,0.05,0.15,2.14,0.14,0.01,2.28,0.01,1.79,0.0,1.79,0.26,0.37,0.01,34.0,0.0,21.64,11.81,34.0,34.0,0.02,0.45,3.0,0.73,0.06,0.11
2.66,6.0,0.0,1.97,6.0,1.47,0.05,0.46,0.34,0.0,0.12,0.46,0.1,0.14,0.23,0.24,0.23,0.0,0.46,0.0,0.26,0.0,0.26,0.05,0.05,0.19,7.0,0.0,4.29,2.08,7.0,9.0,0.0,0.13,1.0,0.87,0.01,0.02
0.47,16.0,1.0,6.59,15.0,5.1,0.31,1.0,0.27,0.01,0.44,0.99,0.29,0.0,0.5,0.5,0.49,0.09,0.91,0.08,0.5,0.02,0.48,0.18,0.13,0.0,9.0,0.0,6.35,3.79,9.0,9.0,0.02,0.41,4.0,0.82,0.03,0.06
2.5,10.0,1.0,2.36,9.0,2.36,0.09,1.6,0.07,0.0,0.28,1.6,0.35,0.05,0.09,1.51,0.09,0.01,1.59,0.01,0.98,0.0,0.98,0.13,0.19,0.08,7.0,0.0,3.76,2.41,7.0,12.0,0.0,0.13,1.0,0.88,0.01,0.04
2.14,2.0,0.0,1.0,2.0,0.32,0.07,1.0,0.03,0.0,0.34,1.0,0.25,0.15,0.21,0.79,0.21,0.01,0.99,0.01,1.0,0.0,1.0,0.21,0.24,0.1,0.0,-9.0,-6.13,1.7,9.0,11.0,0.01,0.07,1.0,0.93,0.02,0.13
0.67,11.0,1.0,3.85,10.0,3.15,0.23,1.67,0.45,0.01,0.5,1.66,0.48,0.1,0.22,1.44,0.21,0.01,1.65,0.01,1.17,0.0,1.17,0.21,0.27,0.05,0.0,-1.0,-0.88,0.33,1.0,1.0,0.0,0.03,1.0,0.97,0.0,0.02
2.85,28.0,1.0,7.57,27.0,7.78,0.04,0.53,0.29,0.0,0.13,0.53,0.16,0.0,0.1,0.43,0.1,0.0,0.53,0.0,0.47,0.0,0.47,0.1,0.12,0.0,2.0,0.0,0.13,0.5,2.0,2.0,0.0,0.14,2.0,0.93,0.0,0.0
0.59,20.0,1.0,5.33,19.0,5.81,0.39,2.71,0.23,0.02,0.69,2.7,0.81,0.07,0.41,2.3,0.4,0.07,2.64,0.06,2.12,0.0,2.12,0.32,0.45,0.02,0.0,-11.0,-6.86,4.03,11.0,11.0,0.02,0.26,2.0,0.79,0.04,0.09
3.0,14.0,1.0,4.18,13.0,3.55,0.06,1.75,0.05,0.0,0.5,1.75,0.48,0.07,0.84,0.91,0.84,0.0,1.75,0.0,0.86,0.0,0.86,0.19,0.21,0.05,19.0,0.0,12.24,6.1,19.0,34.0,0.01,0.52,3.0,0.64,0.06,0.1
2.01,14.0,0.0,3.59,14.0,3.11,0.17,2.0,0.36,0.0,0.45,2.0,0.41,0.13,0.32,1.68,0.32,0.01,1.99,0.01,1.13,0.0,1.13,0.17,0.21,0.16,2.0,-8.0,-2.26,3.31,10.0,12.0,0.01,0.13,1.0,0.88,0.02,0.04
1.88,11.0,0.0,2.69,11.0,2.6,0.06,0.55,0.13,0.0,0.13,0.55,0.14,0.03,0.21,0.34,0.21,0.01,0.54,0.01,0.3,0.0,0.3,0.07,0.09,0.05,17.0,0.0,11.63,4.18,17.0,18.0,0.01,0.46,3.0,0.67,0.02,0.04
0.83,6.0,0.0,1.85,6.0,1.28,0.13,0.75,0.66,0.0,0.22,0.75,0.18,0.07,0.1,0.65,0.1,0.06,0.69,0.06,0.38,0.0,0.38,0.11,0.09,0.12,0.0,-8.0,-4.64,2.17,8.0,8.0,0.01,0.13,1.0,0.87,0.01,0.03
0.6,18.0,0.0,2.3,18.0,2.66,0.39,3.0,0.16,0.0,0.83,3.0,0.79,0.17,0.21,2.79,0.21,0.11,2.89,0.11,2.5,0.0,2.5,0.44,0.54,0.13,15.0,0.0,7.33,3.75,15.0,15.0,0.02,0.15,1.0,0.85,0.07,0.2
2.88,19.0,0.0,4.96,19.0,3.89,0.13,1.19,0.18,0.0,0.24,1.19,0.23,0.01,0.39,0.79,0.39,0.03,1.16,0.03,0.73,0.0,0.73,0.13,0.13,0.0,33.0,0.0,21.59,10.2,33.0,48.0,0.02,0.62,3.0,0.64,0.03,0.05
3.0,21.0,0.0,4.5,21.0,4.28,0.04,21.0,0.14,0.0,2.7,21.0,5.06,0.0,0.08,20.92,0.08,0.0,21.0,0.0,20.91,0.0,20.91,4.81,5.82,0.06,8.0,-2.0,3.49,3.64,10.0,18.0,0.0,0.45,2.0,0.7,0.27,0.55
3.0,2.0,0.0,1.09,2.0,0.45,0.06,2.0,0.54,0.0,0.35,2.0,0.27,0.22,0.15,1.85,0.15,0.01,1.99,0.01,1.67,0.0,1.67,0.22,0.27,0.2,7.0,-11.0,-4.16,5.95,18.0,29.0,0.01,0.16,1.0,0.84,0.06,0.17
0.88,14.0,0.0,3.84,14.0,3.08,0.14,0.88,0.28,0.0,0.23,0.88,0.19,0.0,0.03,0.84,0.03,0.03,0.85,0.03,0.46,0.0,0.46,0.12,0.09,0.03,1.0,-6.0,-3.21,2.46,7.0,10.0,0.01,0.31,2.0,0.75,0.02,0.04
3.0,5.0,0.0,1.15,5.0,0.94,0.03,0.33,0.17,0.0,0.07,0.33,0.06,0.13,0.17,0.16,0.17,0.0,0.33,0.0,0.3,0.0,0.3,0.05,0.05,0.17,9.0,-1.0,3.82,3.38,10.0,14.0,0.0,0.13,1.0,0.88,0.01,0.02
2.69,13.0,0.0,2.23,13.0,2.85,0.08,2.0,0.11,0.0,0.18,2.0,0.28,0.25,0.27,1.73,0.27,0.0,2.0,0.0,2.0,0.0,2.0,0.13,0.3,0.23,0.0,-9.0,-5.21,3.08,9.0,15.0,0.01,0.15,2.0,0.87,0.01,0.05
3.0,11.0,0.0,1.69,11.0,3.06,0.05,5.0,0.17,0.0,0.32,5.0,0.71,0.49,0.63,4.37,0.63,0.0,5.0,0.0,5.0,0.0,5.0,0.28,0.81,0.44,1.0,0.0,0.59,0.49,1.0,3.0,0.0,0.03,1.0,0.97,0.0,0.01
0.88,2.0,0.0,1.08,2.0,0.33,0.19,1.0,0.35,0.0,0.31,1.0,0.18,0.31,0.19,0.81,0.19,0.05,0.95,0.05,0.8,0.0,0.8,0.15,0.17,0.29,1.0,-1.0,-0.87,0.42,2.0,3.0,0.0,0.02,1.0,0.98,0.0,0.04
2.24,6.0,1.0,1.86,5.0,1.29,0.07,0.38,0.52,0.0,0.11,0.37,0.08,0.07,0.16,0.21,0.16,0.01,0.36,0.01,0.14,0.0,0.14,0.04,0.03,0.1,4.0,0.0,2.26,1.89,4.0,4.0,0.0,0.05,1.0,0.95,0.0,0.01
3.0,34.0,0.0,3.6,34.0,5.4,0.04,0.82,0.16,0.0,0.19,0.82,0.23,0.04,0.4,0.42,0.4,0.01,0.82,0.01,0.31,0.0,0.31,0.08,0.08,0.04,0.0,-14.0,-9.86,4.79,14.0,17.0,0.0,0.34,3.0,0.76,0.02,0.05
3.0,16.0,0.0,2.47,16.0,2.22,0.07,8.0,0.68,0.0,0.38,8.0,0.89,0.15,0.35,7.65,0.35,0.01,7.99,0.01,7.91,0.0,7.91,0.31,1.04,0.14,0.0,-27.0,-8.95,10.36,27.0,27.0,0.0,0.18,4.0,0.89,0.04,0.2
1.22,3.0,1.0,1.89,2.0,0.82,0.04,0.5,0.39,0.0,0.2,0.5,0.14,0.0,0.03,0.47,0.03,0.01,0.49,0.01,0.4,0.04,0.36,0.15,0.11,0.08,2.0,0.0,0.93,0.94,2.0,2.0,0.0,0.07,1.0,0.93,0.01,0.03
2.42,5.0,0.0,1.86,5.0,1.09,0.07,1.0,0.74,0.0,0.23,1.0,0.17,0.13,0.14,0.86,0.14,0.01,0.99,0.01,1.0,0.0,1.0,0.12,0.15,0.03,1.0,0.0,0.95,0.23,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
0.55,2.0,0.0,0.95,2.0,0.34,0.15,1.0,0.17,0.0,0.27,1.0,0.24,0.07,0.08,0.92,0.08,0.16,0.84,0.16,1.0,0.0,1.0,0.21,0.23,0.15,13.0,0.0,7.38,4.25,13.0,13.0,0.02,0.15,1.0,0.85,0.08,0.23
2.87,11.0,0.0,1.74,11.0,2.95,0.1,0.71,0.08,0.0,0.11,0.71,0.18,0.54,0.14,0.57,0.14,0.0,0.71,0.0,0.29,0.0,0.29,0.04,0.06,0.51,10.0,-2.0,6.32,3.87,12.0,32.0,0.01,0.18,2.0,0.84,0.01,0.03
0.95,9.0,1.0,2.57,8.0,2.02,0.21,1.5,0.11,0.01,0.32,1.49,0.3,0.08,0.23,1.27,0.22,0.06,1.44,0.04,0.95,0.0,0.95,0.17,0.21,0.12,0.0,-11.0,-9.97,2.82,11.0,11.0,0.01,0.14,2.0,0.89,0.02,0.06
2.81,14.0,0.0,2.64,14.0,3.86,0.09,2.6,0.06,0.0,0.2,2.6,0.4,0.09,0.6,2.0,0.6,0.01,2.59,0.01,2.27,0.0,2.27,0.15,0.32,0.18,14.0,0.0,10.8,2.72,14.0,29.0,0.01,0.31,3.0,0.73,0.03,0.07
1.76,2.0,0.0,0.89,2.0,0.44,0.04,1.0,0.26,0.0,0.24,1.0,0.21,0.17,0.22,0.78,0.22,0.07,0.93,0.07,0.67,0.0,0.67,0.12,0.15,0.21,0.0,-4.0,-2.71,1.33,4.0,4.0,0.0,0.05,1.0,0.95,0.01,0.06
1.19,3.0,1.0,1.56,2.0,0.78,0.1,1.0,0.95,0.01,0.18,0.99,0.17,0.06,0.15,0.85,0.14,0.03,0.97,0.01,0.97,0.0,0.97,0.12,0.17,0.04,1.0,0.0,0.69,0.46,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
1.32,33.0,1.0,13.14,32.0,9.68,0.14,0.67,0.71,0.0,0.25,0.66,0.18,0.0,0.27,0.4,0.27,0.01,0.66,0.01,0.54,0.05,0.48,0.18,0.14,0.0,0.0,-2.0,-1.67,0.6,2.0,3.0,0.0,0.21,1.0,0.79,0.0,0.01
1.64,39.0,1.0,7.79,38.0,9.58,0.09,0.64,0.05,0.01,0.13,0.63,0.17,0.0,0.64,0.0,0.63,0.02,0.61,0.02,0.38,0.0,0.38,0.1,0.11,0.0,13.0,0.0,11.0,2.9,13.0,17.0,0.01,0.89,11.0,0.68,0.01,0.04
2.39,4.0,0.0,1.7,4.0,0.86,0.05,0.5,0.44,0.0,0.19,0.5,0.13,0.08,0.1,0.4,0.1,0.01,0.49,0.01,0.47,0.0,0.47,0.11,0.09,0.13,18.0,0.0,8.58,5.42,18.0,18.0,0.01,0.25,2.0,0.78,0.03,0.06
3.0,13.0,1.0,3.41,12.0,2.49,0.11,3.0,0.25,0.0,0.42,3.0,0.41,0.07,0.2,2.8,0.2,0.02,2.98,0.02,2.8,0.0,2.8,0.21,0.37,0.07,9.0,0.0,5.15,3.87,9.0,9.0,0.0,0.08,1.0,0.92,0.01,0.03
1.98,1.0,0.0,0.86,1.0,0.35,0.04,1.0,0.07,0.0,0.32,1.0,0.28,0.29,0.07,0.93,0.07,0.0,1.0,0.0,1.0,0.0,1.0,0.19,0.23,0.2,0.0,-1.0,-0.76,0.43,1.0,1.0,0.0,0.01,1.0,0.99,0.01,0.1
1.99,19.0,1.0,6.42,18.0,5.95,0.13,1.19,0.49,0.0,0.38,1.19,0.37,0.0,0.21,0.98,0.21,0.01,1.18,0.01,0.7,0.0,0.7,0.24,0.21,0.03,4.0,0.0,1.24,1.63,4.0,4.0,0.0,0.1,2.0,0.93,0.01,0.02
0.93,13.0,0.0,3.44,13.0,3.61,0.13,1.5,0.31,0.0,0.41,1.5,0.46,0.06,0.06,1.44,0.06,0.01,1.49,0.01,0.72,0.0,0.72,0.16,0.16,0.06,0.0,-8.0,-6.24,2.97,8.0,8.0,0.01,0.22,2.0,0.81,0.03,0.06
3.0,10.0,0.0,2.68,10.0,1.95,0.12,1.25,0.32,0.0,0.32,1.25,0.27,0.19,0.09,1.16,0.09,0.02,1.23,0.02,0.75,0.0,0.75,0.14,0.15,0.2,13.0,0.0,8.48,3.37,13.0,31.0,0.01,0.16,2.0,0.85,0.02,0.05
3.0,12.0,0.0,2.78,12.0,2.96,0.03,0.71,0.09,0.0,0.15,0.71,0.18,0.07,0.49,0.22,0.49,0.0,0.7,0.0,0.52,0.0,0.52,0.09,0.1,0.07,4.0,0.0,0.91,1.25,4.0,4.0,0.0,0.09,2.0,0.93,0.0,0.02
0.46,10.0,1.0,4.54,9.0,2.61,0.24,0.91,0.54,0.05,0.28,0.86,0.19,0.04,0.18,0.73,0.13,0.13,0.78,0.08,0.5,0.0,0.5,0.14,0.12,0.0,20.0,0.0,10.72,5.89,20.0,20.0,0.04,0.83,3.0,0.42,0.05,0.05
0.74,10.0,0.0,2.98,10.0,2.54,0.2,1.4,0.24,0.0,0.37,1.4,0.33,0.08,0.21,1.19,0.21,0.01,1.39,0.01,0.4,0.0,0.4,0.12,0.11,0.17,0.0,-25.0,-18.78,7.93,25.0,25.0,0.03,0.5,3.0,0.64,0.06,0.09
2.44,9.0,0.0,1.95,9.0,2.53,0.05,0.9,0.05,0.0,0.13,0.9,0.19,0.3,0.54,0.36,0.54,0.0,0.9,0.0,0.59,0.0,0.59,0.05,0.1,0.3,0.0,-18.0,-12.52,3.39,18.0,20.0,0.01,0.32,2.0,0.76,0.02,0.04
1.82,6.0,0.0,1.76,6.0,1.23,0.13,1.67,0.13,0.0,0.41,1.67,0.37,0.11,0.2,1.47,0.2,0.02,1.65,0.02,0.87,0.0,0.87,0.2,0.19,0.13,0.0,-3.0,-2.85,0.55,3.0,3.0,0.0,0.02,1.0,0.98,0.01,0.04
1.23,8.0,0.0,3.07,8.0,2.31,0.17,1.75,0.1,0.0,0.39,1.75,0.35,0.05,0.08,1.67,0.08,0.02,1.73,0.02,1.39,0.0,1.39,0.22,0.25,0.09,6.0,-5.0,-0.9,3.6,11.0,16.0,0.01,0.24,2.0,0.81,0.03,0.08
2.47,14.0,0.0,3.58,14.0,3.59,0.09,2.17,0.11,0.0,0.42,2.17,0.48,0.06,0.58,1.59,0.58,0.01,2.16,0.01,0.87,0.0,0.87,0.15,0.17,0.14,13.0,0.0,5.21,4.88,13.0,13.0,0.01,0.2,3.0,0.85,0.02,0.06
1.04,16.0,1.0,2.93,15.0,2.61,0.2,1.45,0.04,0.0,0.33,1.45,0.23,0.01,0.62,0.84,0.61,0.06,1.4,0.05,0.79,0.0,0.79,0.14,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,21.0,0.0,2.65,21.0,3.73,0.06,1.86,0.03,0.0,0.17,1.86,0.29,0.13,0.72,1.13,0.72,0.0,1.85,0.0,0.93,0.0,0.93,0.08,0.14,0.16,0.0,-6.0,-3.63,1.41,6.0,9.0,0.0,0.07,1.0,0.93,0.01,0.02
1.0,3.0,0.0,1.36,3.0,0.65,0.18,2.0,0.21,0.0,0.41,2.0,0.35,0.04,0.29,1.71,0.29,0.05,1.95,0.05,1.83,0.0,1.83,0.42,0.34,0.14,2.0,-10.0,-2.01,3.09,12.0,18.0,0.02,0.13,3.0,0.89,0.04,0.15
3.0,12.0,0.0,3.56,12.0,2.84,0.05,1.67,0.34,0.0,0.24,1.67,0.26,0.0,0.08,1.58,0.08,0.0,1.66,0.0,1.51,0.0,1.51,0.2,0.26,0.02,0.0,-4.0,-1.11,1.33,4.0,10.0,0.0,0.16,2.0,0.89,0.01,0.04
3.0,6.0,0.0,1.26,6.0,1.65,0.07,1.0,0.22,0.0,0.1,1.0,0.13,0.48,0.16,0.84,0.16,0.0,1.0,0.0,1.0,0.0,1.0,0.06,0.12,0.45,0.0,-6.0,-4.65,1.56,6.0,9.0,0.0,0.05,2.0,0.96,0.0,0.02
1.02,3.0,0.0,0.97,3.0,0.31,0.11,1.0,0.09,0.0,0.29,1.0,0.24,0.26,0.23,0.77,0.23,0.03,0.97,0.03,0.75,0.0,0.75,0.14,0.18,0.18,0.0,-10.0,-7.13,2.5,10.0,16.0,0.02,0.14,1.0,0.86,0.04,0.12
1.85,23.0,0.0,3.52,23.0,7.26,0.09,1.83,0.18,0.0,0.24,1.83,0.5,0.61,1.26,0.58,1.26,0.0,1.83,0.0,1.83,0.0,1.83,0.13,0.37,0.56,9.0,0.0,7.04,1.76,9.0,12.0,0.01,0.25,3.0,0.85,0.02,0.05
1.5,15.0,1.0,4.71,14.0,4.98,0.08,2.33,0.29,0.0,0.58,2.33,0.71,0.0,0.56,1.77,0.56,0.01,2.33,0.01,1.33,0.0,1.33,0.33,0.37,0.0,0.0,-1.0,-0.6,0.49,1.0,1.0,0.0,0.04,1.0,0.96,0.0,0.02
2.8,36.0,0.0,2.78,36.0,7.89,0.05,0.33,0.08,0.0,0.04,0.33,0.07,0.22,0.24,0.09,0.24,0.0,0.32,0.0,0.23,0.0,0.23,0.04,0.04,0.33,4.0,0.0,3.04,0.81,4.0,4.0,0.0,0.08,1.0,0.92,0.0,0.0
2.17,13.0,1.0,4.63,12.0,3.15,0.1,0.76,0.57,0.0,0.27,0.76,0.18,0.02,0.2,0.56,0.2,0.0,0.76,0.0,0.42,0.0,0.42,0.11,0.09,0.0,12.0,0.0,7.38,4.3,12.0,12.0,0.01,0.24,2.0,0.82,0.01,0.03
1.29,4.0,0.0,1.42,4.0,0.81,0.08,1.0,0.03,0.0,0.17,1.0,0.19,0.04,0.12,0.88,0.12,0.03,0.97,0.03,0.94,0.0,0.94,0.13,0.19,0.04,5.0,0.0,3.62,1.41,5.0,6.0,0.0,0.08,1.0,0.92,0.03,0.13
0.82,9.0,1.0,3.22,8.0,2.18,0.2,3.5,0.16,0.0,0.53,3.5,0.62,0.02,0.32,3.18,0.31,0.06,3.44,0.05,3.13,0.0,3.13,0.52,0.63,0.06,8.0,0.0,2.78,3.06,8.0,8.0,0.01,0.16,2.0,0.86,0.02,0.08
3.0,8.0,0.0,2.62,8.0,2.0,0.07,1.0,0.2,0.0,0.3,1.0,0.27,0.21,0.38,0.62,0.38,0.01,0.99,0.01,0.38,0.0,0.38,0.07,0.07,0.21,2.0,-31.0,-17.79,10.94,33.0,35.0,0.01,0.33,2.0,0.72,0.04,0.07
3.0,25.0,0.0,3.01,25.0,4.77,0.07,1.5,0.05,0.0,0.26,1.5,0.33,0.04,0.54,0.96,0.54,0.0,1.5,0.0,1.1,0.0,1.1,0.17,0.24,0.05,0.0,-4.0,-2.03,0.45,4.0,4.0,0.0,0.05,2.0,0.96,0.0,0.0
1.13,5.0,0.0,1.75,5.0,0.92,0.2,3.0,0.14,0.0,0.78,3.0,0.69,0.15,0.43,2.57,0.43,0.04,2.96,0.04,2.5,0.0,2.5,0.49,0.54,0.14,8.0,0.0,4.65,1.71,8.0,12.0,0.01,0.09,1.0,0.91,0.04,0.16
3.0,37.0,0.0,1.94,37.0,4.82,0.04,0.75,0.01,0.0,0.07,0.75,0.15,0.24,0.58,0.17,0.58,0.0,0.75,0.0,0.32,0.0,0.32,0.04,0.05,0.28,12.0,-2.0,7.36,3.82,14.0,24.0,0.0,0.19,2.0,0.82,0.01,0.02
3.0,6.0,0.0,1.7,6.0,1.01,0.05,1.0,0.04,0.0,0.19,1.0,0.16,0.14,0.47,0.53,0.47,0.01,0.99,0.01,0.5,0.0,0.5,0.09,0.09,0.12,0.0,-7.0,-5.68,1.38,7.0,12.0,0.0,0.1,1.0,0.9,0.01,0.03
3.0,3.0,0.0,1.11,3.0,0.43,0.01,0.5,0.06,0.0,0.11,0.5,0.1,0.06,0.16,0.34,0.16,0.01,0.49,0.01,0.4,0.0,0.4,0.08,0.08,0.03,0.0,-8.0,-4.75,2.87,8.0,8.0,0.0,0.11,1.0,0.89,0.01,0.03
1.42,16.0,1.0,3.78,15.0,4.22,0.11,2.29,0.12,0.0,0.43,2.28,0.61,0.05,0.14,2.15,0.13,0.01,2.27,0.01,1.44,0.0,1.44,0.2,0.28,0.0,25.0,0.0,20.05,7.44,25.0,27.0,0.02,0.66,5.0,0.73,0.09,0.18
1.67,6.0,0.0,1.73,6.0,1.01,0.08,3.0,0.19,0.0,0.27,3.0,0.41,0.04,0.04,2.96,0.04,0.01,2.99,0.01,2.92,0.0,2.92,0.29,0.51,0.08,3.0,-4.0,-3.09,1.7,7.0,11.0,0.01,0.14,1.0,0.86,0.01,0.04
3.0,2.0,0.0,1.09,2.0,0.39,0.02,1.0,0.46,0.0,0.1,1.0,0.14,0.11,0.08,0.92,0.08,0.0,1.0,0.0,0.98,0.0,0.98,0.09,0.18,0.09,6.0,0.0,4.67,1.09,6.0,6.0,0.0,0.11,1.0,0.89,0.01,0.03
1.22,3.0,0.0,1.44,3.0,0.66,0.06,0.6,0.44,0.0,0.14,0.6,0.13,0.02,0.08,0.52,0.08,0.01,0.59,0.01,0.42,0.0,0.42,0.1,0.11,0.06,0.0,-1.0,-0.22,0.41,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.01
0.85,5.0,0.0,2.26,5.0,1.35,0.1,0.56,0.24,0.0,0.21,0.56,0.15,0.08,0.26,0.29,0.26,0.01,0.55,0.01,0.31,0.0,0.31,0.1,0.08,0.08,1.0,-4.0,-1.45,1.7,5.0,10.0,0.01,0.26,1.0,0.74,0.02,0.04
1.9,7.0,0.0,1.51,7.0,1.26,0.04,0.4,0.18,0.0,0.09,0.4,0.09,0.0,0.18,0.22,0.18,0.01,0.39,0.01,0.4,0.0,0.4,0.09,0.1,0.0,0.0,-8.0,-6.13,2.54,8.0,9.0,0.0,0.2,2.0,0.82,0.01,0.02
3.0,7.0,0.0,1.04,7.0,1.48,0.04,7.0,0.04,0.0,0.22,7.0,0.62,0.48,0.62,6.38,0.62,0.0,7.0,0.0,6.79,0.0,6.79,0.18,0.76,0.51,7.0,-2.0,3.83,2.98,9.0,12.0,0.0,0.06,1.0,0.94,0.01,0.09
3.0,10.0,0.0,1.3,10.0,1.19,0.03,0.77,0.67,0.0,0.08,0.77,0.09,0.11,0.01,0.76,0.01,0.01,0.76,0.01,0.65,0.0,0.65,0.06,0.08,0.11,23.0,0.0,13.52,4.24,23.0,35.0,0.0,0.23,2.0,0.78,0.02,0.04
0.76,2.0,0.0,0.95,2.0,0.32,0.13,1.0,0.54,0.0,0.26,1.0,0.21,0.1,0.14,0.86,0.14,0.07,0.93,0.07,1.0,0.0,1.0,0.21,0.22,0.12,9.0,0.0,4.2,3.12,9.0,9.0,0.01,0.09,1.0,0.91,0.04,0.16
1.12,3.0,0.0,1.15,3.0,0.44,0.27,2.0,0.48,0.0,0.45,2.0,0.32,0.26,0.23,1.77,0.23,0.44,1.56,0.44,1.67,0.0,1.67,0.26,0.29,0.3,23.0,-7.0,8.37,12.11,30.0,40.0,0.04,0.15,1.0,0.85,0.07,0.17
2.38,4.0,0.0,1.4,4.0,0.82,0.1,3.0,0.08,0.0,0.56,3.0,0.67,0.08,0.42,2.58,0.42,0.02,2.98,0.02,2.0,0.0,2.0,0.36,0.47,0.15,8.0,0.0,3.87,2.51,8.0,18.0,0.01,0.11,1.0,0.89,0.03,0.11
1.21,12.0,1.0,4.38,11.0,3.16,0.19,0.77,0.12,0.0,0.27,0.77,0.2,0.02,0.17,0.6,0.17,0.01,0.76,0.01,0.33,0.0,0.33,0.09,0.08,0.02,3.0,0.0,0.53,1.09,3.0,3.0,0.0,0.06,1.0,0.94,0.0,0.01
2.53,4.0,1.0,1.35,3.0,0.74,0.03,0.5,0.14,0.0,0.14,0.5,0.13,0.0,0.1,0.4,0.1,0.06,0.44,0.05,0.46,0.0,0.46,0.12,0.11,0.02,17.0,0.0,8.69,4.81,17.0,17.0,0.01,0.3,1.0,0.7,0.03,0.05
2.34,8.0,0.0,1.74,8.0,1.15,0.1,4.0,0.78,0.0,0.47,4.0,0.51,0.09,0.47,3.53,0.47,0.01,3.99,0.01,3.33,0.0,3.33,0.36,0.54,0.05,18.0,0.0,10.63,5.57,18.0,18.0,0.01,0.14,1.0,0.86,0.04,0.14
2.85,20.0,1.0,3.31,19.0,4.0,0.04,1.11,0.06,0.0,0.18,1.11,0.24,0.06,0.59,0.52,0.59,0.0,1.11,0.0,0.97,0.0,0.97,0.1,0.16,0.0,0.0,-2.0,-1.76,0.63,2.0,2.0,0.0,0.06,1.0,0.94,0.0,0.01
1.92,15.0,1.0,2.81,14.0,3.42,0.08,1.67,0.21,0.0,0.31,1.66,0.4,0.05,0.07,1.59,0.07,0.01,1.66,0.0,1.02,0.0,1.02,0.21,0.29,0.02,11.0,0.0,9.64,3.06,11.0,11.0,0.01,0.19,2.0,0.86,0.02,0.06
1.79,60.0,0.0,8.69,60.0,13.33,0.32,3.75,0.12,0.0,0.55,3.75,0.86,0.11,0.8,2.95,0.8,0.12,3.63,0.12,1.5,0.0,1.5,0.22,0.35,0.09,11.0,-7.0,2.03,4.7,18.0,29.0,0.02,0.43,2.0,0.64,0.03,0.04
0.74,18.0,1.0,4.09,17.0,4.33,0.19,1.29,0.15,0.01,0.31,1.28,0.33,0.0,0.28,1.01,0.27,0.05,1.23,0.04,0.71,0.01,0.7,0.19,0.18,0.03,0.0,-10.0,-7.14,3.32,10.0,12.0,0.02,0.35,2.0,0.74,0.03,0.05
1.31,5.0,1.0,2.16,4.0,1.09,0.14,0.75,0.73,0.01,0.27,0.74,0.17,0.06,0.05,0.7,0.04,0.02,0.73,0.02,0.66,0.0,0.66,0.17,0.14,0.11,0.0,-3.0,-2.13,1.27,3.0,4.0,0.0,0.05,1.0,0.95,0.0,0.02
3.0,4.0,0.0,1.23,4.0,0.75,0.03,0.25,0.91,0.0,0.07,0.25,0.05,0.07,0.11,0.14,0.11,0.02,0.23,0.02,0.23,0.0,0.23,0.05,0.05,0.05,15.0,0.0,9.35,4.62,15.0,22.0,0.01,0.29,2.0,0.74,0.02,0.03
1.92,7.0,0.0,1.04,7.0,1.52,0.07,1.17,0.06,0.0,0.15,1.17,0.22,0.39,0.5,0.67,0.5,0.0,1.17,0.0,1.17,0.0,1.17,0.1,0.15,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.59,14.0,1.0,2.81,13.0,2.63,0.13,0.82,0.36,0.01,0.17,0.82,0.16,0.01,0.08,0.74,0.08,0.05,0.77,0.04,0.4,0.0,0.4,0.1,0.09,0.1,0.0,-3.0,-2.3,0.92,3.0,8.0,0.01,0.11,1.0,0.89,0.01,0.02
