time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
3.0,6.0,0.0,1.31,6.0,0.67,0.06,3.0,0.38,0.0,0.51,3.0,0.48,0.16,0.3,2.7,0.3,0.01,2.99,0.01,2.25,0.0,2.25,0.32,0.4,0.22,7.0,-6.0,1.93,4.94,13.0,19.0,0.01,0.12,1.0,0.88,0.06,0.19
0.73,6.0,0.0,2.51,6.0,1.67,0.23,0.86,0.03,0.0,0.3,0.86,0.23,0.11,0.68,0.18,0.68,0.05,0.8,0.05,0.52,0.0,0.52,0.1,0.11,0.06,14.0,0.0,7.99,3.86,14.0,14.0,0.02,0.21,1.0,0.79,0.02,0.05
3.0,3.0,0.0,1.28,3.0,0.54,0.05,2.0,0.08,0.0,0.42,2.0,0.36,0.15,0.5,1.5,0.5,0.01,1.99,0.01,1.89,0.0,1.89,0.33,0.37,0.14,11.0,0.0,8.37,3.05,11.0,11.0,0.0,0.08,1.0,0.92,0.02,0.08
1.49,5.0,0.0,1.49,5.0,0.88,0.08,1.5,0.64,0.0,0.35,1.5,0.3,0.11,0.25,1.25,0.25,0.01,1.49,0.01,1.17,0.0,1.17,0.19,0.22,0.07,1.0,-3.0,0.12,1.13,4.0,6.0,0.0,0.08,1.0,0.92,0.01,0.04
1.0,16.0,0.0,4.98,16.0,4.08,0.25,2.29,0.1,0.0,0.61,2.29,0.56,0.06,0.26,2.03,0.26,0.03,2.25,0.03,1.51,0.0,1.51,0.23,0.24,0.02,21.0,0.0,12.54,6.27,21.0,21.0,0.02,0.41,3.0,0.71,0.05,0.09
2.23,11.0,0.0,2.36,11.0,2.15,0.15,1.57,0.25,0.0,0.28,1.57,0.29,0.13,0.1,1.47,0.1,0.03,1.54,0.03,0.68,0.0,0.68,0.08,0.1,0.17,7.0,-3.0,1.33,3.29,10.0,19.0,0.01,0.13,2.0,0.88,0.02,0.04
2.04,5.0,0.0,1.86,5.0,1.0,0.1,0.63,0.5,0.0,0.21,0.63,0.15,0.2,0.26,0.37,0.26,0.04,0.59,0.04,0.38,0.0,0.38,0.1,0.09,0.2,26.0,0.0,12.23,8.59,26.0,26.0,0.01,0.25,2.0,0.76,0.03,0.05
2.87,6.0,1.0,1.97,5.0,1.07,0.05,0.27,0.34,0.0,0.1,0.27,0.05,0.07,0.11,0.15,0.11,0.01,0.25,0.01,0.2,0.0,0.2,0.05,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,5.0,0.0,0.51,5.0,0.92,0.01,0.33,0.27,0.0,0.03,0.33,0.06,0.6,0.1,0.23,0.1,0.01,0.32,0.01,0.24,0.0,0.24,0.03,0.05,0.58,0.0,-18.0,-8.08,5.33,18.0,20.0,0.0,0.08,2.0,0.93,0.01,0.03
1.06,10.0,0.0,4.14,10.0,2.58,0.14,0.71,0.57,0.0,0.26,0.71,0.16,0.03,0.04,0.67,0.04,0.01,0.7,0.01,0.4,0.0,0.4,0.12,0.1,0.0,14.0,0.0,9.06,3.7,14.0,14.0,0.01,0.4,2.0,0.71,0.02,0.04
3.0,3.0,1.0,1.3,2.0,0.56,0.02,0.43,0.33,0.0,0.12,0.43,0.09,0.19,0.11,0.32,0.11,0.0,0.43,0.0,0.28,0.0,0.28,0.06,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.55,17.0,0.0,5.11,17.0,5.1,0.12,1.06,0.64,0.0,0.31,1.06,0.33,0.06,0.31,0.75,0.31,0.01,1.06,0.01,0.64,0.0,0.64,0.16,0.17,0.0,9.0,0.0,4.68,4.12,9.0,11.0,0.01,0.3,2.0,0.81,0.02,0.04
1.05,9.0,0.0,1.71,9.0,1.51,0.15,5.0,0.24,0.0,0.45,5.0,0.69,0.12,0.23,4.77,0.23,0.02,4.98,0.02,4.5,0.0,4.5,0.33,0.62,0.11,5.0,0.0,4.43,1.15,5.0,8.0,0.01,0.09,2.0,0.95,0.02,0.12
2.82,25.0,0.0,2.88,25.0,3.96,0.11,1.92,0.01,0.0,0.18,1.92,0.27,0.18,0.91,1.02,0.91,0.01,1.91,0.01,1.29,0.0,1.29,0.06,0.14,0.13,13.0,-1.0,8.21,4.25,14.0,26.0,0.01,0.24,3.0,0.79,0.01,0.03
0.98,6.0,1.0,1.92,5.0,1.34,0.14,2.0,0.32,0.0,0.72,2.0,0.51,0.21,0.3,1.7,0.3,0.01,1.99,0.01,1.67,0.0,1.67,0.38,0.38,0.07,1.0,0.0,0.17,0.37,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.03
2.14,25.0,0.0,3.15,25.0,5.04,0.16,25.0,0.11,0.0,0.82,25.0,2.72,0.23,0.53,24.47,0.53,0.0,25.0,0.0,25.0,0.0,25.0,1.13,3.6,0.18,22.0,-1.0,17.55,5.99,23.0,24.0,0.01,0.21,5.0,0.88,0.09,0.52
1.08,3.0,1.0,1.29,2.0,0.51,0.21,2.0,0.12,0.01,0.59,1.99,0.47,0.16,0.35,1.65,0.34,0.04,1.96,0.02,1.75,0.0,1.75,0.43,0.47,0.19,1.0,0.0,0.23,0.42,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.04
1.2,6.0,0.0,2.08,6.0,1.35,0.07,0.33,0.51,0.0,0.12,0.33,0.08,0.03,0.14,0.2,0.14,0.02,0.32,0.02,0.18,0.0,0.18,0.07,0.05,0.05,9.0,0.0,6.13,2.51,9.0,9.0,0.01,0.23,2.0,0.82,0.02,0.04
3.0,10.0,0.0,0.97,10.0,1.71,0.06,7.0,0.14,0.0,0.29,7.0,0.87,0.31,0.0,7.0,0.0,0.01,6.99,0.01,7.0,0.0,7.0,0.44,1.12,0.27,9.0,0.0,5.28,2.82,9.0,17.0,0.0,0.08,2.0,0.93,0.02,0.16
3.0,9.0,0.0,1.29,9.0,0.93,0.02,2.25,0.33,0.0,0.13,2.25,0.19,0.06,0.01,2.24,0.01,0.0,2.25,0.0,2.23,0.0,2.23,0.11,0.24,0.09,8.0,-6.0,0.66,5.22,14.0,24.0,0.0,0.14,2.0,0.87,0.02,0.06
1.06,15.0,0.0,3.8,15.0,4.27,0.13,0.94,0.23,0.0,0.23,0.94,0.27,0.06,0.06,0.88,0.06,0.03,0.91,0.03,0.37,0.0,0.37,0.1,0.11,0.09,1.0,-3.0,0.33,1.05,4.0,5.0,0.0,0.14,1.0,0.86,0.01,0.03
0.96,5.0,0.0,1.43,5.0,1.29,0.08,2.0,0.96,0.0,0.13,2.0,0.28,0.17,0.0,2.0,0.0,0.02,1.98,0.02,2.0,0.0,2.0,0.13,0.39,0.15,7.0,0.0,5.52,2.52,7.0,7.0,0.01,0.14,2.0,0.88,0.03,0.15
1.79,17.0,1.0,5.73,16.0,3.89,0.13,1.55,0.07,0.0,0.34,1.54,0.29,0.08,0.44,1.11,0.44,0.0,1.54,0.0,1.22,0.0,1.22,0.17,0.24,0.03,0.0,-7.0,-4.5,1.93,7.0,10.0,0.01,0.24,2.0,0.8,0.02,0.04
1.52,3.0,0.0,1.25,3.0,0.64,0.08,2.0,0.32,0.0,0.41,2.0,0.44,0.08,0.07,1.93,0.07,0.02,1.98,0.02,1.5,0.0,1.5,0.3,0.35,0.14,0.0,-11.0,-2.24,2.49,11.0,11.0,0.01,0.12,1.0,0.88,0.01,0.05
0.59,14.0,1.0,4.95,13.0,3.38,0.36,4.0,0.79,0.03,0.72,3.97,0.78,0.0,0.63,3.38,0.59,0.23,3.77,0.2,3.79,0.01,3.77,0.83,0.92,0.02,0.0,-20.0,-11.75,6.21,20.0,20.0,0.03,0.47,3.0,0.6,0.08,0.19
2.34,7.0,1.0,2.08,6.0,1.27,0.07,0.71,0.57,0.0,0.23,0.71,0.17,0.06,0.28,0.44,0.28,0.01,0.71,0.0,0.38,0.0,0.38,0.13,0.1,0.1,0.0,-3.0,-0.57,0.78,3.0,3.0,0.0,0.04,1.0,0.96,0.0,0.02
2.52,18.0,0.0,2.96,18.0,3.9,0.08,1.6,0.18,0.0,0.18,1.6,0.28,0.13,0.32,1.28,0.32,0.0,1.6,0.0,1.21,0.0,1.21,0.1,0.19,0.17,18.0,-5.0,11.74,7.47,23.0,47.0,0.02,0.65,5.0,0.56,0.05,0.08
3.0,3.0,0.0,1.11,3.0,0.6,0.01,3.0,0.29,0.0,0.13,3.0,0.38,0.09,0.1,2.9,0.1,0.0,3.0,0.0,2.88,0.0,2.88,0.19,0.51,0.09,13.0,0.0,5.91,3.27,13.0,20.0,0.0,0.26,2.0,0.76,0.01,0.04
3.0,11.0,0.0,2.02,11.0,2.2,0.04,2.2,0.05,0.0,0.25,2.2,0.39,0.11,0.85,1.35,0.85,0.0,2.2,0.0,1.57,0.0,1.57,0.19,0.32,0.12,0.0,-6.0,-4.88,1.91,6.0,16.0,0.0,0.13,2.0,0.88,0.01,0.04
3.0,4.0,0.0,1.45,4.0,0.77,0.03,0.5,0.07,0.0,0.16,0.5,0.12,0.04,0.19,0.31,0.19,0.0,0.5,0.0,0.43,0.0,0.43,0.1,0.09,0.05,8.0,0.0,2.78,2.85,8.0,8.0,0.0,0.11,1.0,0.89,0.01,0.04
1.71,15.0,0.0,5.0,15.0,4.1,0.12,0.88,0.17,0.0,0.31,0.88,0.25,0.05,0.13,0.76,0.13,0.0,0.88,0.0,0.24,0.0,0.24,0.09,0.07,0.05,0.0,-4.0,-1.83,0.66,4.0,4.0,0.0,0.1,1.0,0.9,0.01,0.03
2.22,11.0,1.0,3.38,10.0,3.18,0.05,0.65,0.5,0.0,0.22,0.64,0.22,0.0,0.12,0.53,0.12,0.01,0.64,0.01,0.44,0.0,0.44,0.11,0.12,0.03,0.0,-10.0,-8.39,3.1,10.0,11.0,0.0,0.34,2.0,0.75,0.03,0.06
2.81,7.0,0.0,1.6,7.0,1.4,0.03,0.5,0.56,0.0,0.07,0.5,0.1,0.02,0.03,0.47,0.03,0.01,0.49,0.01,0.48,0.0,0.48,0.08,0.11,0.06,0.0,-29.0,-22.11,9.24,29.0,34.0,0.01,0.65,6.0,0.67,0.02,0.05
2.77,5.0,1.0,1.43,4.0,0.76,0.07,1.0,0.03,0.0,0.16,1.0,0.17,0.06,0.42,0.58,0.41,0.03,0.97,0.02,0.82,0.0,0.82,0.12,0.16,0.07,15.0,0.0,10.94,5.27,15.0,15.0,0.01,0.1,2.0,0.91,0.01,0.05
1.14,10.0,0.0,3.49,10.0,2.45,0.18,3.33,0.75,0.0,0.47,3.33,0.48,0.09,0.48,2.86,0.48,0.01,3.33,0.01,3.33,0.0,3.33,0.26,0.53,0.02,5.0,-3.0,0.35,3.34,8.0,12.0,0.01,0.2,3.0,0.83,0.02,0.06
1.65,19.0,0.0,3.44,19.0,4.0,0.13,1.33,0.43,0.0,0.24,1.33,0.32,0.03,0.09,1.24,0.09,0.03,1.31,0.03,1.15,0.0,1.15,0.19,0.25,0.0,3.0,-10.0,-0.81,4.12,13.0,25.0,0.02,0.4,2.0,0.7,0.03,0.05
0.66,20.0,1.0,5.52,19.0,4.85,0.24,1.67,0.76,0.03,0.32,1.64,0.32,0.0,0.03,1.64,0.0,0.4,1.27,0.38,1.04,0.01,1.04,0.18,0.26,0.0,11.0,0.0,2.93,4.46,11.0,11.0,0.02,0.38,3.0,0.76,0.02,0.05
1.54,3.0,1.0,1.12,2.0,0.37,0.05,0.75,0.31,0.0,0.19,0.75,0.17,0.03,0.16,0.59,0.16,0.02,0.73,0.01,0.5,0.0,0.5,0.13,0.14,0.05,0.0,-4.0,-2.14,1.09,4.0,4.0,0.0,0.06,1.0,0.94,0.01,0.04
0.72,13.0,0.0,1.84,13.0,1.65,0.25,3.0,0.45,0.0,0.69,3.0,0.57,0.23,0.19,2.81,0.19,0.06,2.94,0.06,2.0,0.0,2.0,0.35,0.44,0.23,15.0,0.0,8.97,6.03,15.0,18.0,0.03,0.19,2.0,0.82,0.06,0.15
3.0,18.0,0.0,3.88,18.0,4.4,0.05,0.51,0.08,0.0,0.14,0.51,0.14,0.06,0.08,0.43,0.08,0.0,0.51,0.0,0.3,0.0,0.3,0.06,0.07,0.04,10.0,0.0,5.46,4.47,10.0,10.0,0.0,0.2,3.0,0.86,0.01,0.03
2.07,1.0,0.0,0.87,1.0,0.33,0.06,1.0,0.16,0.0,0.17,1.0,0.15,0.2,0.11,0.89,0.11,0.01,0.99,0.01,1.0,0.0,1.0,0.11,0.16,0.2,6.0,0.0,3.69,1.56,6.0,6.0,0.0,0.05,1.0,0.95,0.01,0.06
3.0,5.0,0.0,1.27,5.0,1.09,0.05,0.27,0.06,0.0,0.08,0.27,0.07,0.15,0.16,0.11,0.16,0.01,0.26,0.01,0.2,0.0,0.2,0.04,0.04,0.16,0.0,-19.0,-16.13,3.99,19.0,21.0,0.01,0.17,1.0,0.83,0.01,0.02
3.0,5.96,0.0,1.15,5.96,0.94,0.02,0.4,0.05,0.0,0.05,0.4,0.06,0.0,0.11,0.29,0.11,0.0,0.39,0.0,0.32,0.0,0.32,0.03,0.05,0.0,0.0,-12.06,-4.85,2.75,12.06,16.02,0.0,0.14,1.75,0.7,0.0,0.02
0.87,8.0,0.0,3.75,8.0,2.45,0.25,1.4,0.44,0.0,0.47,1.4,0.37,0.07,0.08,1.32,0.08,0.1,1.3,0.1,0.9,0.0,0.9,0.19,0.2,0.07,5.0,-3.0,1.75,3.67,8.0,11.0,0.01,0.19,2.0,0.85,0.02,0.06
1.82,3.0,0.0,0.66,3.0,0.97,0.04,1.0,0.12,0.0,0.11,1.0,0.21,0.59,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1,0.23,0.55,0.0,-3.0,-1.73,1.21,3.0,3.0,0.0,0.03,1.0,0.97,0.01,0.04
3.0,41.0,0.0,3.06,41.0,6.06,0.05,10.25,0.47,0.0,0.32,10.25,1.29,0.21,0.15,10.1,0.15,0.0,10.25,0.0,10.25,0.0,10.25,0.43,1.81,0.22,10.0,0.0,6.72,2.99,10.0,12.0,0.0,0.19,2.0,0.86,0.02,0.05
1.67,9.0,0.0,2.02,9.0,1.89,0.08,0.7,0.02,0.0,0.12,0.7,0.14,0.03,0.56,0.14,0.56,0.01,0.69,0.01,0.23,0.0,0.23,0.04,0.04,0.24,0.0,-5.0,-2.14,1.49,5.0,9.0,0.01,0.14,1.0,0.86,0.01,0.02
0.89,3.0,0.0,1.09,3.0,0.57,0.18,3.0,0.67,0.0,0.53,3.0,0.47,0.26,0.0,3.0,0.0,0.05,2.95,0.05,2.5,0.0,2.5,0.39,0.47,0.23,0.0,-17.0,-10.67,4.9,17.0,34.0,0.04,0.23,2.0,0.79,0.08,0.23
1.06,8.0,0.0,2.04,8.0,1.77,0.13,2.0,0.64,0.0,0.24,2.0,0.31,0.31,0.55,1.45,0.55,0.02,1.98,0.02,2.0,0.0,2.0,0.13,0.33,0.24,0.0,-5.0,-2.92,1.87,5.0,7.0,0.01,0.1,1.0,0.9,0.01,0.04
1.36,20.0,0.0,3.66,20.0,3.96,0.13,1.11,0.13,0.0,0.21,1.11,0.23,0.02,0.28,0.83,0.28,0.01,1.1,0.01,0.53,0.0,0.53,0.12,0.12,0.04,0.0,-6.0,-4.69,1.42,6.0,7.0,0.01,0.15,1.0,0.85,0.01,0.02
2.23,11.0,0.0,1.76,11.0,2.61,0.07,9.0,0.08,0.0,0.43,9.0,1.28,0.31,0.09,8.91,0.09,0.0,9.0,0.0,9.0,0.0,9.0,0.71,1.68,0.18,0.0,-13.0,-6.08,5.9,13.0,13.0,0.01,0.16,3.0,0.89,0.02,0.12
1.3,12.0,1.0,2.91,11.0,2.27,0.1,4.0,0.16,0.01,0.32,3.99,0.64,0.02,0.19,3.81,0.18,0.02,3.98,0.01,3.6,0.0,3.6,0.34,0.81,0.09,2.0,0.0,0.78,0.81,2.0,2.0,0.0,0.04,1.0,0.96,0.0,0.01
3.0,3.0,0.0,1.13,3.0,0.39,0.06,2.0,0.09,0.0,0.42,2.0,0.34,0.24,0.2,1.8,0.2,0.01,1.99,0.01,1.67,0.0,1.67,0.27,0.34,0.24,4.0,0.0,2.8,0.86,4.0,9.0,0.0,0.05,1.0,0.95,0.02,0.08
2.98,17.0,0.0,2.75,17.0,3.64,0.07,3.0,0.04,0.0,0.38,3.0,0.67,0.01,0.18,2.82,0.18,0.0,3.0,0.0,2.98,0.0,2.98,0.5,0.79,0.03,9.0,0.0,3.44,2.38,9.0,9.0,0.0,0.13,2.0,0.89,0.01,0.02
1.73,10.0,0.0,2.5,10.0,2.06,0.07,1.25,0.13,0.0,0.28,1.25,0.29,0.04,0.41,0.84,0.41,0.01,1.24,0.01,0.75,0.0,0.75,0.13,0.12,0.13,0.0,-3.0,-2.1,1.3,3.0,3.0,0.0,0.06,1.0,0.94,0.01,0.03
1.19,23.0,0.0,3.25,23.0,3.53,0.19,2.56,0.17,0.0,0.39,2.56,0.45,0.06,0.07,2.48,0.07,0.02,2.54,0.02,1.41,0.0,1.41,0.2,0.26,0.12,4.0,0.0,3.31,1.28,4.0,4.0,0.0,0.06,2.0,0.96,0.01,0.03
1.4,8.0,0.0,2.1,8.0,1.96,0.09,1.0,0.1,0.0,0.22,1.0,0.26,0.15,0.4,0.6,0.4,0.01,0.99,0.01,0.45,0.0,0.45,0.08,0.09,0.14,4.0,0.0,0.69,1.24,4.0,4.0,0.0,0.07,1.0,0.93,0.0,0.01
2.91,8.0,0.0,1.15,8.0,1.51,0.06,5.0,0.06,0.0,0.24,5.0,0.67,0.25,0.31,4.69,0.31,0.0,5.0,0.0,5.0,0.0,5.0,0.28,0.86,0.27,15.0,0.0,11.95,4.26,15.0,18.0,0.01,0.12,1.0,0.88,0.02,0.1
1.67,18.0,0.0,3.98,18.0,3.32,0.13,2.25,0.2,0.0,0.49,2.25,0.43,0.17,0.29,1.96,0.29,0.01,2.24,0.01,1.25,0.0,1.25,0.18,0.23,0.15,5.0,0.0,2.18,1.48,5.0,9.0,0.01,0.16,2.0,0.85,0.02,0.05
3.0,4.0,1.0,1.44,3.0,0.8,0.01,0.27,0.47,0.0,0.05,0.27,0.06,0.0,0.04,0.23,0.04,0.0,0.27,0.0,0.15,0.0,0.15,0.04,0.04,0.0,2.0,0.0,0.59,0.59,2.0,2.0,0.0,0.06,1.0,0.94,0.0,0.01
1.04,11.0,0.0,2.55,11.0,2.34,0.21,3.0,0.09,0.0,0.41,3.0,0.56,0.04,0.4,2.6,0.4,0.08,2.92,0.08,2.28,0.0,2.28,0.44,0.52,0.04,5.0,-4.0,-0.71,2.58,9.0,20.0,0.02,0.24,2.0,0.78,0.03,0.09
1.75,11.0,0.0,4.0,11.0,3.42,0.07,1.43,0.33,0.0,0.47,1.43,0.46,0.07,0.05,1.38,0.05,0.01,1.42,0.01,0.49,0.0,0.49,0.14,0.13,0.0,10.0,0.0,7.61,2.97,10.0,15.0,0.01,0.5,2.0,0.53,0.05,0.06
3.0,6.0,0.0,1.73,6.0,1.15,0.04,0.5,0.2,0.0,0.1,0.5,0.09,0.09,0.05,0.45,0.05,0.0,0.5,0.0,0.44,0.0,0.44,0.06,0.08,0.05,5.0,0.0,3.8,1.09,5.0,7.0,0.0,0.09,2.0,0.93,0.0,0.02
1.86,5.0,0.0,1.27,5.0,0.74,0.04,0.43,0.16,0.0,0.11,0.43,0.09,0.0,0.17,0.26,0.17,0.01,0.42,0.01,0.36,0.0,0.36,0.07,0.07,0.1,0.0,-11.0,-6.79,2.23,11.0,11.0,0.01,0.18,2.0,0.84,0.02,0.04
2.31,9.0,0.0,2.87,9.0,2.15,0.15,2.25,0.15,0.0,0.37,2.25,0.33,0.09,0.32,1.93,0.32,0.01,2.24,0.01,1.58,0.0,1.58,0.17,0.22,0.16,11.0,-3.0,3.74,4.31,14.0,25.0,0.01,0.21,1.0,0.79,0.02,0.05
1.2,5.0,1.0,2.1,4.0,1.2,0.12,0.71,0.51,0.0,0.25,0.71,0.18,0.06,0.13,0.59,0.12,0.02,0.69,0.02,0.5,0.0,0.5,0.11,0.1,0.06,2.0,-4.0,-2.1,2.13,6.0,10.0,0.01,0.14,1.0,0.86,0.02,0.05
3.0,10.0,1.0,3.13,9.0,2.22,0.05,0.44,0.36,0.0,0.17,0.44,0.14,0.07,0.12,0.32,0.11,0.0,0.43,0.0,0.21,0.0,0.21,0.05,0.04,0.07,1.0,0.0,0.02,0.13,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.0
3.0,20.0,0.0,3.0,20.0,3.38,0.07,2.5,0.04,0.0,0.34,2.5,0.45,0.1,0.74,1.76,0.74,0.0,2.5,0.0,2.05,0.0,2.05,0.18,0.32,0.12,2.0,-1.0,0.51,1.16,3.0,6.0,0.0,0.08,2.0,0.93,0.01,0.04
1.54,4.0,1.0,2.32,3.0,0.89,0.12,0.5,0.34,0.0,0.26,0.5,0.13,0.03,0.26,0.24,0.25,0.04,0.46,0.04,0.35,0.0,0.35,0.11,0.08,0.21,0.0,-8.0,-4.51,1.87,8.0,8.0,0.01,0.1,1.0,0.9,0.01,0.04
1.33,5.0,1.0,2.59,4.0,1.02,0.17,1.25,0.33,0.0,0.51,1.25,0.26,0.09,0.18,1.07,0.18,0.02,1.23,0.01,0.85,0.0,0.85,0.2,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,3.0,0.0,1.28,3.0,0.64,0.02,0.38,0.46,0.0,0.11,0.38,0.1,0.14,0.1,0.28,0.1,0.0,0.37,0.0,0.31,0.0,0.31,0.08,0.07,0.02,8.0,0.0,3.22,3.26,8.0,8.0,0.0,0.14,1.0,0.86,0.01,0.04
3.0,7.0,0.0,2.14,7.0,1.53,0.04,1.17,0.46,0.0,0.24,1.17,0.25,0.04,0.13,1.04,0.13,0.01,1.16,0.01,0.8,0.0,0.8,0.17,0.18,0.03,0.0,-5.0,-3.34,1.57,5.0,5.0,0.0,0.07,1.0,0.93,0.0,0.02
0.79,9.0,1.0,2.45,8.0,2.24,0.12,1.13,0.21,0.01,0.27,1.12,0.3,0.38,0.38,0.75,0.37,0.06,1.07,0.05,0.38,0.0,0.38,0.1,0.13,0.31,3.0,0.0,2.21,1.2,3.0,4.0,0.01,0.11,1.0,0.89,0.01,0.04
1.5,8.0,0.0,3.0,8.0,2.32,0.06,1.0,0.48,0.0,0.38,1.0,0.31,0.07,0.17,0.83,0.17,0.0,1.0,0.0,0.39,0.0,0.39,0.15,0.13,0.07,5.0,0.0,3.61,1.91,5.0,6.0,0.0,0.19,2.0,0.84,0.02,0.06
0.94,6.0,0.0,2.07,6.0,1.69,0.23,6.0,0.21,0.0,0.51,6.0,0.73,0.23,0.07,5.93,0.07,0.02,5.98,0.02,5.5,0.0,5.5,0.25,0.72,0.22,6.0,0.0,4.22,1.69,6.0,11.0,0.01,0.11,1.0,0.89,0.02,0.07
2.02,3.0,0.0,1.07,3.0,0.4,0.11,2.0,0.24,0.0,0.32,2.0,0.27,0.15,0.15,1.85,0.15,0.02,1.98,0.02,1.71,0.0,1.71,0.23,0.26,0.19,1.0,-7.0,-2.92,2.19,8.0,21.0,0.01,0.1,1.0,0.9,0.02,0.09
1.64,7.0,0.0,1.75,7.0,1.67,0.06,1.0,0.12,0.0,0.2,1.0,0.25,0.07,0.4,0.6,0.4,0.0,1.0,0.0,0.46,0.0,0.46,0.08,0.1,0.05,0.0,-9.0,-5.02,2.78,9.0,9.0,0.01,0.15,1.0,0.85,0.02,0.04
2.08,1.0,0.0,0.96,1.0,0.19,0.02,1.0,0.33,0.0,0.13,1.0,0.16,0.04,0.05,0.95,0.05,0.01,0.99,0.01,0.93,0.0,0.93,0.12,0.18,0.04,1.0,0.0,0.15,0.36,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.01
2.64,13.0,1.0,2.75,12.0,2.1,0.09,1.63,0.1,0.0,0.34,1.62,0.31,0.06,0.55,1.07,0.55,0.01,1.62,0.01,1.17,0.0,1.17,0.19,0.2,0.06,8.0,0.0,3.5,3.46,8.0,8.0,0.0,0.1,2.0,0.92,0.01,0.04
1.27,4.0,0.0,1.5,4.0,0.74,0.12,1.0,0.37,0.0,0.34,1.0,0.24,0.21,0.18,0.82,0.18,0.02,0.98,0.02,0.83,0.0,0.83,0.17,0.16,0.28,0.0,-10.0,-8.13,2.8,10.0,10.0,0.01,0.1,1.0,0.9,0.03,0.08
1.01,5.0,0.0,1.35,5.0,0.82,0.19,3.0,0.18,0.0,0.51,3.0,0.54,0.06,0.38,2.63,0.38,0.04,2.96,0.04,2.63,0.0,2.63,0.46,0.51,0.13,7.0,0.0,4.24,1.77,7.0,12.0,0.01,0.08,1.0,0.92,0.03,0.13
3.0,30.0,1.0,5.75,29.0,6.85,0.1,1.88,0.08,0.0,0.36,1.87,0.42,0.06,1.0,0.88,1.0,0.0,1.87,0.0,0.78,0.0,0.78,0.15,0.17,0.06,0.0,-6.0,-4.94,1.42,6.0,6.0,0.0,0.12,3.0,0.94,0.01,0.03
1.52,5.0,0.0,1.76,5.0,1.34,0.07,0.71,0.36,0.0,0.2,0.71,0.19,0.16,0.48,0.24,0.48,0.0,0.71,0.0,0.51,0.0,0.51,0.12,0.13,0.11,8.0,0.0,4.03,2.96,8.0,8.0,0.01,0.14,2.0,0.9,0.01,0.04
1.65,2.0,0.0,1.03,2.0,0.24,0.13,0.67,0.11,0.0,0.25,0.67,0.15,0.24,0.21,0.46,0.21,0.03,0.63,0.03,0.42,0.0,0.42,0.13,0.12,0.26,0.0,-5.0,-2.22,1.1,5.0,5.0,0.0,0.02,1.0,0.98,0.01,0.05
1.32,10.0,1.0,2.73,9.0,2.22,0.17,1.11,0.1,0.01,0.32,1.1,0.29,0.07,0.78,0.34,0.77,0.02,1.09,0.01,0.49,0.0,0.49,0.12,0.1,0.11,1.0,0.0,0.79,0.41,1.0,2.0,0.0,0.02,1.0,0.98,0.0,0.01
0.6,6.0,0.0,1.91,6.0,1.3,0.11,0.75,0.37,0.0,0.21,0.75,0.18,0.03,0.05,0.7,0.05,0.08,0.67,0.08,0.42,0.0,0.42,0.1,0.09,0.12,3.0,0.0,0.36,0.63,3.0,3.0,0.01,0.09,2.0,0.94,0.01,0.05
1.3,3.0,0.0,1.26,3.0,0.63,0.06,0.5,0.05,0.0,0.13,0.5,0.11,0.09,0.17,0.33,0.17,0.01,0.49,0.01,0.42,0.0,0.42,0.09,0.1,0.07,2.0,-4.0,0.34,2.06,6.0,8.0,0.01,0.14,1.0,0.86,0.01,0.04
1.22,8.0,0.0,2.56,8.0,1.74,0.18,1.0,0.08,0.0,0.3,1.0,0.25,0.08,0.09,0.91,0.09,0.05,0.95,0.05,0.78,0.0,0.78,0.13,0.14,0.09,11.0,-2.0,5.64,3.61,13.0,19.0,0.02,0.22,1.0,0.78,0.02,0.05
3.0,17.0,0.0,2.88,17.0,2.47,0.07,3.33,0.1,0.0,0.39,3.33,0.49,0.02,0.88,2.45,0.88,0.01,3.33,0.01,3.0,0.0,3.0,0.27,0.48,0.06,11.0,0.0,7.03,4.05,11.0,18.0,0.0,0.15,2.0,0.88,0.02,0.06
1.31,4.0,0.0,1.74,4.0,1.22,0.14,2.0,0.5,0.0,0.25,2.0,0.29,0.14,0.17,1.83,0.17,0.0,2.0,0.0,2.0,0.0,2.0,0.2,0.34,0.23,12.0,-1.0,3.86,5.27,13.0,14.0,0.01,0.13,2.0,0.89,0.02,0.05
